what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348741503288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348741506161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348741513932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348741515480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348741516497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348741517553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348741519096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1348741531140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741531155
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741576144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348741604965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741605589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348741606405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741618376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348741622426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348741624298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741631584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741634959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348741641661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348741643615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348741651003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348741651648
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348741658050
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348741659309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348741665901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348741688006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348741690646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348741694795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348741702335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741710808
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1348741712790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741712849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741716391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741718300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741721439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741743026
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1348741757677
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1348741757711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348741763467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741767617
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1348741769136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741769210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741773708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741775153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741780563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741797565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348741816597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348741843451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741850552
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1348741853736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741853818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741857187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741859745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741862546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741918491
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348741921176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741946857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348741984847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348741994957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348741999797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348742003619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348742005657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348742006959
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742011737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348742021279
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742024602
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1348742026790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742026870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742030649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742032275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742033808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742073997
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348742079633
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742110945
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348742154349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348742158129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348742159498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348742163258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348742164567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348742165624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742170046
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1348742171705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742171767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742174833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742218698
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742220245
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348742304847
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742313444
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742313588
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348742313618
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742326149
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742347214
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742378189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348742401641
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742403101
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348742404678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348742413468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348742425646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348742518439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742544293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742545327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742555699
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1348742557442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742557484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742561244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742562975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742565115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742598871
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348742605759
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742633433
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742648157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742738199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742775710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742858026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348742872270
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348742948507
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348743017864
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743034442
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348743039191
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743039466
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743039546
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348743039572
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743071108
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743071185
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348743071202
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743094929
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743094983
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743094983
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743097776
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743164999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743237293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743277725
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348743284323
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1348743293618
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1348743293803
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348743295038
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348743295117
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348743295145
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348743300337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348743307033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348743307889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348743309296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743313034
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1348743314593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743314621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743318232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743319690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743322947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743356761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348743363402
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743365015
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743366410
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348743367854
error,log,,,"capture.xml: java.lang.NullPointerException",1348743378782
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1348743393657
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743419541
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743446934
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743447679
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743465781
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743493003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1348743542035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743542051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743550966
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743551595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743556683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348743558190
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openSearchDialog",1348743563101
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743563139
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743563636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348743565933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743567596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348743569038
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1348743570756
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openSearchDialog",1348743570927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743570989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743592401
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743600734
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743602643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348743610338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743613668
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1348743615729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743615789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743618762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743621853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743623417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743654223
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743660737
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743660737
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348743662269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348743674043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743677899
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1348743679928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348743679989
